"id_tarif_inacbg","kd_inacbg","uraian","kelas","tipe_rs","tarif"
"2115","I-4-24-III","DIAGNOSIS SISTEM PEMBULUH DARAH LAIN-LAIN (BERAT)","KELAS 2","C","7887900"
"2116","I-4-24-III","DIAGNOSIS SISTEM PEMBULUH DARAH LAIN-LAIN (BERAT)","KELAS 3","B","7973900"
"2118","I-4-24-III","DIAGNOSIS SISTEM PEMBULUH DARAH LAIN-LAIN (BERAT)","KELAS 2","B","9568700"
"2120","J-1-01-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI RINGAN","KELAS 3","C","40732100"
"2121","J-1-01-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI RINGAN","KELAS 2","C","48878500"
"2125","J-1-01-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI RINGAN","KELAS 1","B","74556100"
"2126","J-1-01-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI SEDANG","KELAS 3","C","46095900"
"2128","J-1-01-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI SEDANG","KELAS 3","B","60267200"
"2129","J-1-01-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI SEDANG","KELAS 1","C","64534300"
"2131","J-1-01-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI SEDANG","KELAS 1","B","84374100"
"2133","J-1-01-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI BERAT","KELAS 2","C","62578800"
"2134","J-1-01-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI BERAT","KELAS 3","B","68181100"
"2135","J-1-01-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI BERAT","KELAS 1","C","73008600"
"2137","J-1-01-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM DENGAN TRAKEOSTOMI BERAT","KELAS 1","B","95453600"
"2140","J-1-02-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI RINGAN","KELAS 3","B","28260100"
"2141","J-1-02-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI RINGAN","KELAS 1","C","30261100"
"2143","J-1-02-I  ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI RINGAN","KELAS 1","B","39564200"
"2146","J-1-02-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI SEDANG","KELAS 3","B","39349300"
"2147","J-1-02-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI SEDANG","KELAS 1","C","42135400"
"2148","J-1-02-II ","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI SEDANG","KELAS 2","B","47219200"
"2150","J-1-02-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI BERAT","KELAS 3","C","49700000"
"2151","J-1-02-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI BERAT","KELAS 2","C","59640000"
"2154","J-1-02-III","PROSEDUR VENTILASI MEKANIKAL LONG TERM TANPA TRAKEOSTOMI BERAT","KELAS 2","B","77975000"
"2156","J-1-10-I  ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS RINGAN","KELAS 3","C","6563900"
"2158","J-1-10-I  ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS RINGAN","KELAS 3","B","8581900"
"2160","J-1-10-I  ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS RINGAN","KELAS 2","B","10298200"
"2162","J-1-10-II ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS SEDANG","KELAS 3","C","13282100"
"2164","J-1-10-II ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS SEDANG","KELAS 3","B","17365400"
"2166","J-1-10-II ","PROSEDUR SISTEM PERNAFASAN KOMPLEKS SEDANG","KELAS 2","B","20838500"
"2168","J-1-10-III","PROSEDUR SISTEM PERNAFASAN KOMPLEKS BERAT","KELAS 3","C","13803400"
"2169","J-1-10-III","PROSEDUR SISTEM PERNAFASAN KOMPLEKS BERAT","KELAS 2","C","16564100"
"2171","J-1-10-III","PROSEDUR SISTEM PERNAFASAN KOMPLEKS BERAT","KELAS 1","C","19324700"
"2175","J-1-20-I  ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS RINGAN","KELAS 2","C","11160500"
"2177","J-1-20-I  ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS RINGAN","KELAS 3","B","14675100"
"2178","J-1-20-I  ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS RINGAN","KELAS 2","B","17610100"
"2180","J-1-20-II ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS SEDANG","KELAS 3","C","12289000"
"2182","J-1-20-II ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS SEDANG","KELAS 1","C","17204600"
"2184","J-1-20-II ","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS SEDANG","KELAS 2","B","22180400"
"2187","J-1-20-III","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS BERAT","KELAS 2","C","22583100"
"2189","J-1-20-III","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS BERAT","KELAS 3","B","28541800"
"2191","J-1-20-III","PROSEDUR SISTEM PERNAFASAN NON KOMPLEKS BERAT","KELAS 1","B","39958500"
"2193","J-1-30-I  ","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS RINGAN","KELAS 2","C","6573300"
"2194","J-1-30-I  ","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS RINGAN","KELAS 3","B","7161800"
"2198","J-1-30-II ","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS SEDANG","KELAS 3","C","9922900"
"2200","J-1-30-II ","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS SEDANG","KELAS 3","B","12973500"
"2079","I-4-22-III","KARDIOMIOPATHI BERAT","KELAS 2","C","5593600"
"2080","I-4-22-III","KARDIOMIOPATHI BERAT","KELAS 3","B","5654600"
"2209","J-1-30-III","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS BERAT","KELAS 1","B","52426400"
"2210","J-2-10-0  ","PROSEDUR BESAR PADA SISTEM SALURAN PERNAFASAN","","C","1074300"
"2212","J-2-21-0  ","PROSEDUR VENTILASI MEKANIKAL JANGKA PENDEK","","B","1483000"
"2214","J-2-22-0  ","PROSEDUR PADA LARING DAN TRAKEA","","C","1281800"
"2216","J-2-31-0  ","PROSEDUR THORAKOSKOPI/MEDIASTINOSKOPI","","C","1132000"
"2218","J-2-32-0  ","PROSEDUR DADA INTERMEDIATE","","C","685600"
"2225","J-3-12-0  ","PROSEDUR THORACENTESIS","","B","348300"
"2227","J-3-13-0  ","PROSEDUR TERAPI SALURAN PERNAFASAN","","B","314500"
"2229","J-3-14-0  ","PROSEDUR BIOPSI PERKUTAN DAN ASPIRASI","","B","306400"
"2231","J-3-15-0  ","PROSEDUR BRONKOSKOPI","","B","389100"
"2234","J-3-17-0  ","PROSEDUR LAIN-LAIN PADA SISTEM SALURAN PERNAFASAN","","B","260100"
"2235","J-3-17-0  ","PROSEDUR LAIN-LAIN PADA SISTEM SALURAN PERNAFASAN","","C","257400"
"2239","J-4-10-I  ","KISTA FIBROSIS RINGAN","KELAS 2","B","3258100"
"2241","J-4-10-I  ","KISTA FIBROSIS RINGAN","KELAS 1","B","3801100"
"2246","J-4-10-II ","KISTA FIBROSIS SEDANG","KELAS 2","B","6526900"
"2248","J-4-10-III","KISTA FIBROSIS BERAT","KELAS 3","C","6992900"
"2251","J-4-10-III","KISTA FIBROSIS BERAT","KELAS 1","C","9790100"
"2253","J-4-10-III","KISTA FIBROSIS BERAT","KELAS 1","B","11519900"
"2255","J-4-11-I  ","KEGAGALAN PERNAFASAN RINGAN","KELAS 2","C","2397300"
"2259","J-4-11-I  ","KEGAGALAN PERNAFASAN RINGAN","KELAS 1","B","3769800"
"2261","J-4-11-II ","KEGAGALAN PERNAFASAN SEDANG","KELAS 2","C","3339000"
"2264","J-4-11-II ","KEGAGALAN PERNAFASAN SEDANG","KELAS 2","B","4365400"
"2266","J-4-11-III","KEGAGALAN PERNAFASAN BERAT","KELAS 3","C","3729600"
"2268","J-4-11-III","KEGAGALAN PERNAFASAN BERAT","KELAS 3","B","5027000"
"2271","J-4-11-III","KEGAGALAN PERNAFASAN BERAT","KELAS 1","B","7037800"
"2274","J-4-12-I  ","EMBOLI PARU RINGAN","KELAS 3","B","4436300"
"2283","J-4-12-II ","EMBOLI PARU SEDANG","KELAS 1","B","7070100"
"2286","J-4-12-III","EMBOLI PARU BERAT","KELAS 3","B","7051300"
"2289","J-4-12-III","EMBOLI PARU BERAT","KELAS 1","B","9871900"
"2293","J-4-13-I  ","TRAUMA DADA MAYOR TRAUMA RINGAN","KELAS 3","B","4043800"
"2295","J-4-13-I  ","TRAUMA DADA MAYOR TRAUMA RINGAN","KELAS 1","B","5661300"
"2297","J-4-13-II ","TRAUMA DADA MAYOR TRAUMA SEDANG","KELAS 2","C","5011300"
"2299","J-4-13-II ","TRAUMA DADA MAYOR TRAUMA SEDANG","KELAS 1","C","5846500"
"2301","J-4-13-II ","TRAUMA DADA MAYOR TRAUMA SEDANG","KELAS 1","B","7880300"
"2303","J-4-13-III","TRAUMA DADA MAYOR TRAUMA BERAT","KELAS 2","C","9349400"
"2308","J-4-14-I  ","TUMOR PARU RINGAN","KELAS 3","C","3307700"
"2311","J-4-14-I  ","TUMOR PARU RINGAN","KELAS 3","B","4324600"
"2314","J-4-14-II ","TUMOR PARU SEDANG","KELAS 3","C","5382600"
"2317","J-4-14-II ","TUMOR PARU SEDANG","KELAS 1","C","7535600"
"2320","J-4-14-III","TUMOR PARU BERAT","KELAS 3","C","6368100"
"2323","J-4-14-III","TUMOR PARU BERAT","KELAS 1","C","8915400"
"2331","J-4-15-I  ","PERADANGAN DAN INFEKSI PERNAFASAN RINGAN","KELAS 1","B","5947300"
"2332","J-4-15-II ","PERADANGAN DAN INFEKSI PERNAFASAN SEDANG","KELAS 3","B","5075300"
"2333","J-4-15-II ","PERADANGAN DAN INFEKSI PERNAFASAN SEDANG","KELAS 3","C","4821500"
"2335","J-4-15-II ","PERADANGAN DAN INFEKSI PERNAFASAN SEDANG","KELAS 2","B","6090300"
"2339","J-4-15-III","PERADANGAN DAN INFEKSI PERNAFASAN BERAT","KELAS 3","B","6828300"
"2341","J-4-15-III","PERADANGAN DAN INFEKSI PERNAFASAN BERAT","KELAS 2","B","8194000"
"2343","J-4-15-III","PERADANGAN DAN INFEKSI PERNAFASAN BERAT","KELAS 1","B","9559600"
"2345","J-4-16-I  ","SIMPLE PNEUMONIA & WHOOPING COUGH RINGAN","KELAS 3","B","3539600"
"2348","J-4-16-I  ","SIMPLE PNEUMONIA & WHOOPING COUGH RINGAN","KELAS 1","C","4707600"
"2352","J-4-16-II ","SIMPLE PNEUMONIA & WHOOPING COUGH SEDANG","KELAS 2","B","5968800"
"2354","J-4-16-II ","SIMPLE PNEUMONIA & WHOOPING COUGH SEDANG","KELAS 1","C","6615400"
"2356","J-4-16-III","SIMPLE PNEUMONIA & WHOOPING COUGH BERAT","KELAS 3","C","5974400"
"2358","J-4-16-III","SIMPLE PNEUMONIA & WHOOPING COUGH BERAT","KELAS 2","C","7169300"
"2360","J-4-16-III","SIMPLE PNEUMONIA & WHOOPING COUGH BERAT","KELAS 1","C","8364200"
"2362","J-4-17-I  ","PENYAKIT PARU OBSTRUKTIF KRONIS RINGAN","KELAS 3","C","2763900"
"2364","J-4-17-I  ","PENYAKIT PARU OBSTRUKTIF KRONIS RINGAN","KELAS 3","B","3613600"
"2368","J-4-17-II ","PENYAKIT PARU OBSTRUKTIF KRONIS SEDANG","KELAS 3","C","3309800"
"2369","J-4-17-II ","PENYAKIT PARU OBSTRUKTIF KRONIS SEDANG","KELAS 2","C","3971800"
"2371","J-4-17-II ","PENYAKIT PARU OBSTRUKTIF KRONIS SEDANG","KELAS 3","B","4327400"
"2375","J-4-17-III","PENYAKIT PARU OBSTRUKTIF KRONIS BERAT","KELAS 2","C","5212200"
"2377","J-4-17-III","PENYAKIT PARU OBSTRUKTIF KRONIS BERAT","KELAS 1","C","6080900"
"2379","J-4-17-III","PENYAKIT PARU OBSTRUKTIF KRONIS BERAT","KELAS 1","B","7950300"
"2383","J-4-18-I  ","ASTHMA & BRONKIOLITIS RINGAN","KELAS 1","C","2900100"
"2385","J-4-18-I  ","ASTHMA & BRONKIOLITIS RINGAN","KELAS 1","B","3052700"
"2388","J-4-18-II ","ASTHMA & BRONKIOLITIS SEDANG","KELAS 2","C","3419000"
"2390","J-4-18-II ","ASTHMA & BRONKIOLITIS SEDANG","KELAS 1","C","3988800"
"2392","J-4-18-III","ASTHMA & BRONKIOLITIS BERAT","KELAS 3","C","2999100"
"2394","J-4-18-III","ASTHMA & BRONKIOLITIS BERAT","KELAS 2","C","3598900"
"2398","J-4-19-I  ","PENYAKIT PARU INTERSTITIAL RINGAN","KELAS 3","C","3893000"
"2400","J-4-19-I  ","PENYAKIT PARU INTERSTITIAL RINGAN","KELAS 3","B","5089800"
"2402","J-4-19-I  ","PENYAKIT PARU INTERSTITIAL RINGAN","KELAS 2","B","6107800"
"2404","J-4-19-II ","PENYAKIT PARU INTERSTITIAL SEDANG","KELAS 3","C","4414900"
"2407","J-4-19-II ","PENYAKIT PARU INTERSTITIAL SEDANG","KELAS 1","C","6180900"
"2409","J-4-19-II ","PENYAKIT PARU INTERSTITIAL SEDANG","KELAS 1","B","8081100"
"2413","J-4-19-III","PENYAKIT PARU INTERSTITIAL BERAT","KELAS 1","C","6826000"
"2415","J-4-19-III","PENYAKIT PARU INTERSTITIAL BERAT","KELAS 1","B","8924600"
"2417","J-4-20-I  ","PLEURAL EFUSI DAN PNEUMOTORAK RINGAN","KELAS 2","C","4636000"
"2419","J-4-20-I  ","PLEURAL EFUSI DAN PNEUMOTORAK RINGAN","KELAS 1","C","5408600"
"2421","J-4-20-I  ","PLEURAL EFUSI DAN PNEUMOTORAK RINGAN","KELAS 1","B","6364300"
"2423","J-4-20-II ","PLEURAL EFUSI DAN PNEUMOTORAK SEDANG","KELAS 2","C","6423600"
"2426","J-4-20-II ","PLEURAL EFUSI DAN PNEUMOTORAK SEDANG","KELAS 2","B","7558600"
"2205","J-1-30-III","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS BERAT","KELAS 2","C","34370500"
"2207","J-1-30-III","PROSEDUR SISTEM PERNAFASAN MODERAT KOMPLEKS BERAT","KELAS 1","C","40098900"
"4232","Q-5-37-0  ","CARDIAC ARREST, RESPIRATORY ARREST & SHOCK","","B","264700"
"2437","J-4-21-I  ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (RINGAN)","KELAS 2","C","3221900"
"2439","J-4-21-I  ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (RINGAN)","KELAS 1","C","3758900"
"2440","J-4-21-II ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (SEDANG)","KELAS 3","B","4416400"
"2442","J-4-21-II ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (SEDANG)","KELAS 2","C","5190400"
"2443","J-4-21-II ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (SEDANG)","KELAS 2","B","5299700"
"2445","J-4-21-II ","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (SEDANG)","KELAS 1","C","6055500"
"2447","J-4-21-III","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (BERAT)","KELAS 3","C","6035700"
"2450","J-4-21-III","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (BERAT)","KELAS 1","C","8450000"
"2451","J-4-21-III","GEJALA, TANDA DAN DIAGNOSIS SISTEM PERNAFASAN LAIN-LAIN (BERAT)","KELAS 1","B","8627900"
"2453","K-1-10-I  ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (RINGAN)","KELAS 2","C","7140700"
"2455","K-1-10-I  ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (RINGAN)","KELAS 1","C","8330800"
"2458","K-1-10-II ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (SEDANG)","KELAS 3","C","7478200"
"2460","K-1-10-II ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (SEDANG)","KELAS 3","B","10079600"
"2461","K-1-10-II ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (SEDANG)","KELAS 1","C","10469500"
"2463","K-1-10-II ","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (SEDANG)","KELAS 1","B","14111400"
"2466","K-1-10-III","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (BERAT)","KELAS 3","B","11813600"
"2468","K-1-10-III","PROSEDUR NON KOMPLEKS USUS HALUS & USUS BESAR (BERAT)","KELAS 2","B","14176300"
"2470","K-1-11-I  ","PROSEDUR ADHESIOLISIS PERITONEAL RINGAN","KELAS 3","C","6682000"
"2472","K-1-11-I  ","PROSEDUR ADHESIOLISIS PERITONEAL RINGAN","KELAS 3","B","8101900"
"2474","K-1-11-I  ","PROSEDUR ADHESIOLISIS PERITONEAL RINGAN","KELAS 2","B","9722300"
"2476","K-1-11-II ","PROSEDUR ADHESIOLISIS PERITONEAL SEDANG","KELAS 3","C","8772600"
"2477","K-1-11-II ","PROSEDUR ADHESIOLISIS PERITONEAL SEDANG","KELAS 3","B","10636800"
"2479","K-1-11-II ","PROSEDUR ADHESIOLISIS PERITONEAL SEDANG","KELAS 1","C","12281700"
"2481","K-1-11-II ","PROSEDUR ADHESIOLISIS PERITONEAL SEDANG","KELAS 1","B","14891500"
"2483","K-1-11-III","PROSEDUR ADHESIOLISIS PERITONEAL BERAT","KELAS 2","C","15931000"
"2487","K-1-11-III","PROSEDUR ADHESIOLISIS PERITONEAL BERAT","KELAS 1","B","26551700"
"2490","K-1-12-I  ","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (RINGAN)","KELAS 3","B","3365300"
"2492","K-1-12-I  ","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (RINGAN)","KELAS 2","B","4038400"
"2494","K-1-12-II ","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (SEDANG)","KELAS 3","C","3247400"
"2497","K-1-12-II ","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (SEDANG)","KELAS 1","C","4546300"
"2499","K-1-12-II ","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (SEDANG)","KELAS 1","B","6127800"
"2500","K-1-12-III","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (BERAT)","KELAS 3","C","6433500"
"2502","K-1-12-III","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (BERAT)","KELAS 1","C","9006900"
"2504","K-1-12-III","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (BERAT)","KELAS 2","B","10405800"
"2505","K-1-12-III","PROSEDUR HERNIA TIDAK TERMASUK INGUINAL & FEMORAL (BERAT)","KELAS 1","B","12140100"
"2508","K-1-13-I  ","PROSEDUR APPENDIK RINGAN","KELAS 3","B","3795400"
"2511","K-1-13-I  ","PROSEDUR APPENDIK RINGAN","KELAS 1","B","5313600"
"2513","K-1-13-II ","PROSEDUR APPENDIK SEDANG","KELAS 2","C","3716900"
"2516","K-1-13-II ","PROSEDUR APPENDIK SEDANG","KELAS 2","B","5009900"
"2517","K-1-13-II ","PROSEDUR APPENDIK SEDANG","KELAS 1","B","5844900"
"2521","K-1-13-III","PROSEDUR APPENDIK BERAT","KELAS 1","C","4375900"
"2523","K-1-13-III","PROSEDUR APPENDIK BERAT","KELAS 1","B","5898100"
"2525","K-1-14-I  ","PROSEDUR HERNIA INGUINAL DAN FEMORAL RINGAN","KELAS 2","C","5483600"
"2528","K-1-14-I  ","PROSEDUR HERNIA INGUINAL DAN FEMORAL RINGAN","KELAS 2","B","6452500"
"2530","K-1-14-II ","PROSEDUR HERNIA INGUINAL DAN FEMORAL SEDANG","KELAS 3","C","5355500"
"2532","K-1-14-II ","PROSEDUR HERNIA INGUINAL DAN FEMORAL SEDANG","KELAS 3","B","6301800"
"2534","K-1-14-II ","PROSEDUR HERNIA INGUINAL DAN FEMORAL SEDANG","KELAS 2","B","7562100"
"2535","K-1-14-II ","PROSEDUR HERNIA INGUINAL DAN FEMORAL SEDANG","KELAS 1","B","8822500"
"2537","K-1-14-III","PROSEDUR HERNIA INGUINAL DAN FEMORAL BERAT","KELAS 2","C","10097100"
"2539","K-1-14-III","PROSEDUR HERNIA INGUINAL DAN FEMORAL BERAT","KELAS 1","C","11780000"
"2541","K-1-14-III","PROSEDUR HERNIA INGUINAL DAN FEMORAL BERAT","KELAS 1","B","15877800"
"2545","K-1-20-I  ","PROSEDUR INTESTINAL KOMPLEKS (RINGAN)","KELAS 1","C","12387600"
"2547","K-1-20-I  ","PROSEDUR INTESTINAL KOMPLEKS (RINGAN)","KELAS 1","B","16696900"
"2549","K-1-20-II ","PROSEDUR INTESTINAL KOMPLEKS (SEDANG)","KELAS 2","C","14830900"
"2551","K-1-20-II ","PROSEDUR INTESTINAL KOMPLEKS (SEDANG)","KELAS 1","C","17302700"
"2553","K-1-20-II ","PROSEDUR INTESTINAL KOMPLEKS (SEDANG)","KELAS 1","B","23321800"
"2555","K-1-20-III","PROSEDUR INTESTINAL KOMPLEKS (BERAT)","KELAS 2","C","21654700"
"2557","K-1-20-III","PROSEDUR INTESTINAL KOMPLEKS (BERAT)","KELAS 1","C","25263800"
"2563","K-1-30-I  ","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (RINGAN)","KELAS 1","C","7326000"
"2565","K-1-30-I  ","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (RINGAN)","KELAS 1","B","9874400"
"2568","K-1-30-II ","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (SEDANG)","KELAS 3","B","12150400"
"2570","K-1-30-II ","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (SEDANG)","KELAS 2","B","14580500"
"2571","K-1-30-II ","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (SEDANG)","KELAS 1","B","17010600"
"2573","K-1-30-III","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (BERAT)","KELAS 2","C","15345400"
"2575","K-1-30-III","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (BERAT)","KELAS 1","C","17903000"
"2576","K-1-30-III","PROSEDUR DUODENUM, ESOFAGUS & LAMBUNG NON KOMPLEKS (BERAT)","KELAS 2","B","20683500"
"2578","K-1-40-I  ","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (RINGAN)","KELAS 3","C","5838600"
"2580","K-1-40-I  ","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (RINGAN)","KELAS 3","B","7633600"
"2582","K-1-40-I  ","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (RINGAN)","KELAS 2","B","9160300"
"2430","J-4-20-III","PLEURAL EFUSI DAN PNEUMOTORAK BERAT","KELAS 3","B","7612500"
"2432","J-4-20-III","PLEURAL EFUSI DAN PNEUMOTORAK BERAT","KELAS 2","B","9135000"
"2589","K-1-40-II ","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (SEDANG)","KELAS 1","B","12147200"
"2590","K-1-40-III","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (BERAT)","KELAS 3","C","10908900"
"2592","K-1-40-III","PROSEDUR SISTEM PENCERNAAN LAIN-LAIN (BERAT)","KELAS 3","B","14703700"
"2596","K-1-50-I  ","PROSEDUR ANAL RINGAN","KELAS 3","C","4461300"
"2598","K-1-50-I  ","PROSEDUR ANAL RINGAN","KELAS 3","B","5832800"
"2601","K-1-50-I  ","PROSEDUR ANAL RINGAN","KELAS 1","B","8166000"
"2603","K-1-50-II ","PROSEDUR ANAL SEDANG","KELAS 2","C","6952300"
"2606","K-1-50-II ","PROSEDUR ANAL SEDANG","KELAS 2","B","9370700"
"2608","K-1-50-III","PROSEDUR ANAL BERAT","KELAS 3","C","8187300"
"2610","K-1-50-III","PROSEDUR ANAL BERAT","KELAS 3","B","10704400"
"2613","K-1-50-III","PROSEDUR ANAL BERAT","KELAS 1","B","14986100"
"2615","K-2-10-0  ","PROSEDUR KECIL PADA USUS BESAR DAN KECIL","","C","738700"
"2618","K-2-12-0  ","PROSEDUR PADA HERNIA TIDAK TERMASUK HERNIA INGUINALIS DAN FEMORALIS","","C","1033400"
"2620","K-2-13-0  ","PROSEDUR PADA USUS BUNTU","","C","2429400"
"2622","K-2-14-0  ","PROSEDUR PADA HERNIA INGUINALIS DAN FEMORALIS","","C","316400"
"2624","K-2-21-0  ","PROSEDUR BESAR PADA USUS HALUS DAN USUS BESAR","","C","316400"
"2625","K-2-21-0  ","PROSEDUR BESAR PADA USUS HALUS DAN USUS BESAR","","B","319700"
"2627","K-2-22-0  ","PROSEDUR BESAR PADA GASTROINTESTINAL ATAS","","B","3119400"
"2629","K-2-31-0  ","PROSEDUR SEDANG PADA GASTROINTESTINAL ATAS","","C","1305400"
"2631","K-2-32-0  ","PROSEDUR LAIN-LAIN PADA GASTROINTESTINAL ATAS","","B","253100"
"2634","K-2-42-0  ","PROSEDUR LAPAROTOMI & GASTROINTESTINAL LAINNYA","","B","3201200"
"2635","K-2-42-0  ","PROSEDUR LAPAROTOMI & GASTROINTESTINAL LAINNYA","","C","3009400"
"2638","K-2-52-0  ","PROSEDUR SEDANG PADA ANUS & REKTUM","","B","550000"
"2641","K-2-53-0  ","PROSEDUR KECIL PADA ANUS & REKTUM","","C","266600"
"2642","K-3-10-0  ","PROSEDUR KECIL LAIN-LAIN PADA GASTROINTESTINAL","","C","236200"
"2644","K-3-11-0  ","PROSEDUR KECIL PADA ANUS & REKTUM","","C","288800"
"2646","K-3-12-0  ","PROSEDUR SIGMOIDOSKOPI DAN ANOSKOPI","","C","402700"
"2649","K-3-13-0  ","PROSEDUR KOLONOSKOPI","","B","1339900"
"2654","K-3-16-0  ","PROSEDUR LAIN-LAIN PADA GASTROINTESTINAL","","B","448500"
"2655","K-3-16-0  ","PROSEDUR LAIN-LAIN PADA GASTROINTESTINAL","","C","443800"
"2658","K-4-10-I  ","TUMOR PENCERNAAN RINGAN","KELAS 3","B","4815300"
"2661","K-4-10-I  ","TUMOR PENCERNAAN RINGAN","KELAS 1","B","6741400"
"2663","K-4-10-II ","TUMOR PENCERNAAN SEDANG","KELAS 2","C","6350400"
"2666","K-4-10-II ","TUMOR PENCERNAAN SEDANG","KELAS 2","B","8302600"
"2668","K-4-10-III","TUMOR PENCERNAAN BERAT","KELAS 3","C","8067300"
"2671","K-4-10-III","TUMOR PENCERNAAN BERAT","KELAS 1","C","11294300"
"2677","K-4-11-I  ","GASTRITIS & ULKUS PEPTIKUM RINGAN","KELAS 2","C","2590500"
